frame_no,relative_translation,net_relative_translation
5220,4.0336540074139707e-13,1.0228383593870353e-11
5230,4.561732928258026e-13,1.0684556886696156e-11
5240,6.739397205328815e-13,1.1358496607229038e-11
5250,2.2202348668731008e-13,1.1580520093916348e-11
5260,-7.936459344106924e-13,1.0786874159505657e-11
5270,-2.2747906436058594e-13,1.055939509514507e-11
5280,-7.139171378790504e-13,9.84547795726602e-12
5290,4.2408615835137214e-13,1.0269564115617392e-11
5300,2.2177161977571315e-13,1.0491335735393105e-11
5310,9.673790330741468e-15,1.0501009525723846e-11
5320,-5.840873832700131e-16,1.0500425438340575e-11
5330,-1.4957454391567176e-13,1.0350850894424903e-11
5340,3.6363722247324814e-14,1.0387214616672228e-11
5350,-6.052861666150655e-14,1.032668600001072e-11
5360,5.192334485050906e-13,1.0845919448515812e-11
5370,-2.3752507000218543e-14,1.0822166941515594e-11
5380,1.4361510086160426e-12,1.2258317950131636e-11
5390,3.6052535729991144e-14,1.2294370485861627e-11
5400,6.970460382109829e-13,1.2991416524072609e-11
5410,-1.7572334732398778e-12,1.123418305083273e-11
5420,1.8171330962746587e-12,1.305131614710739e-11
5430,1.934670750095812e-12,1.49859868972032e-11
5440,2.025621451568971e-12,1.701160834877217e-11
5450,1.481740419292461e-12,1.849334876806463e-11
5460,1.635515944285598e-12,2.012886471235023e-11
5470,8.150869683482522e-13,2.094395168069848e-11
5480,1.2313698224983658e-12,2.2175321503196848e-11
5490,1.1922167945504472e-12,2.3367538297747296e-11
5500,9.308720173553355e-13,2.429841031510263e-11
5510,1.1577557569673117e-12,2.545616607206994e-11
5520,1.4768676558484182e-12,2.693303372791836e-11
5530,1.3172716336132397e-12,2.8250305361531602e-11
5540,1.19175751997414e-12,2.944206288150574e-11
5550,-1.0079358421043673e-12,2.8434127039401375e-11
5560,-3.2672929768654633e-13,2.810739774171483e-11
5570,4.800686077454604e-13,2.8587466349460288e-11
5580,9.645197331929255e-13,2.955198608265321e-11
5590,-1.3189171652332541e-12,2.8233068917419958e-11
5600,-1.6090659955949775e-12,2.662400292182498e-11
5610,-1.4253046989149255e-12,2.5198698222910055e-11
5620,7.920767954698082e-13,2.5990775018379863e-11
5630,1.2112797685704878e-12,2.720205478695035e-11
5640,-3.634869464303727e-13,2.6838567840519977e-11
5650,-1.5775136919793388e-12,2.5261054148540638e-11
5660,-1.859777808931657e-12,2.3401276339608983e-11
5670,-2.0895210590189776e-12,2.1311755280590004e-11
5680,-1.2519370728166509e-12,2.0059818207773354e-11
5690,-1.778147364005988e-12,1.8281670843767366e-11
5700,-1.0577985415488063e-12,1.722387230221856e-11
5710,-8.877910866328603e-13,1.63360812155857e-11
5720,5.305652483957005e-13,1.68666464639814e-11
5730,-1.3227228478444684e-13,1.6734374179196955e-11
5740,-7.269088646044008e-13,1.6007465314592554e-11
5750,-7.437699064181563e-13,1.5263695408174397e-11
5760,-3.8300693215446853e-13,1.488068847601993e-11
5770,1.819248225128069e-14,1.489888095827121e-11
5780,-3.0515897844024184e-13,1.4593721979830966e-11
5790,-2.1980743869965403e-13,1.4373914541131313e-11
5800,1.1100827333373158e-12,1.548399727446863e-11
5810,-8.41812339071904e-13,1.4642184935396724e-11
5820,1.1976583098579365e-12,1.583984324525466e-11
5830,1.8210633717203834e-12,1.7660906616975045e-11
5840,1.815322218874975e-12,1.9476228835850022e-11
5850,2.2105304334589906e-12,2.1686759269309013e-11
5860,9.38472324590123e-13,2.2625231593899136e-11
5870,1.4576157472104479e-12,2.4082847341109585e-11
5880,2.3352241187874424e-12,2.641807145989703e-11
5890,9.364341134336826e-13,2.7354505573330713e-11
5900,-6.068219493396012e-13,2.6747683623991112e-11
5910,3.500500758434585e-13,2.709773369983457e-11
5920,1.2195318139066495e-12,2.831726551374122e-11
5930,1.3826420236581406e-12,2.969990753739936e-11
5940,8.03732947082423e-13,3.0503640484481784e-11
5950,-5.574584974804976e-13,2.9946181987001287e-11
5960,-8.6809918989539e-13,2.9078082797105898e-11
5970,-2.941625091109797e-13,2.878392028799492e-11
5980,1.3000844262607874e-12,3.0084004714255704e-11
5990,9.922524544488311e-13,3.1076257168704535e-11
6000,4.0022471312404454e-13,3.147648188182858e-11
6010,-4.203189611740743e-13,3.1056162920654505e-11
6020,1.757681915779842e-14,3.1073739739812306e-11
6030,6.559555359301368e-13,3.172969527574244e-11
6040,-5.117215717623797e-13,3.1217973703980063e-11
6050,1.0866005544580878e-13,3.132663375942587e-11
6060,-2.9851564610763825e-13,3.102811811331823e-11
6070,7.29090915074003e-13,3.175720902839224e-11
6080,-1.7758553725833735e-13,3.15796234911339e-11
6090,1.7300727805373265e-13,3.175263076918763e-11
6100,-6.419368352861502e-13,3.111069393390148e-11
6110,-1.796569540908703e-14,3.1092728238492395e-11
6120,-8.07771327991788e-13,3.0284956910500605e-11
6130,-1.1219053404360749e-14,3.027373785709625e-11
6140,-6.575934384389114e-13,2.961614441865734e-11
6150,-2.7416421923373014e-13,2.934198019942361e-11
6160,-1.7490274290722227e-13,2.9167077456516386e-11
6170,3.5403328005958434e-13,2.952111073657597e-11
6180,2.0163440282421003e-13,2.972274513940018e-11
6190,4.739239127756376e-13,3.019666905217582e-11
6200,-3.0296308482071183e-13,2.9893705967355104e-11
6210,7.094114959118472e-14,2.996464711694629e-11
6220,-9.37304560647176e-15,2.995527407133982e-11
6230,-1.1951709641775447e-12,2.8760103107162277e-11
6240,-9.17434503912014e-13,2.7842668603250264e-11
6250,7.789940263850154e-13,2.862166262963528e-11
6260,5.911986338208523e-13,2.921286126345613e-11
6270,7.908941395463498e-13,3.000375540300248e-11
6280,4.367011253632556e-14,3.0047425515538807e-11
6290,-1.8895005460890657e-12,2.8157924969449742e-11
6300,7.513806369432197e-14,2.8233063033144064e-11
6310,1.4066378773607809e-12,2.9639700910504844e-11
6320,-1.1931592317193057e-12,2.8446541678785538e-11
6330,1.3303436229542202e-12,2.9776885301739756e-11
6340,1.4060787106690596e-12,3.1182964012408815e-11
6350,-1.037502589415085e-12,3.014546142299373e-11
6360,-1.4942825392510067e-12,2.8651178883742726e-11
6370,-1.0934066812136798e-12,2.7557772202529046e-11
6380,5.358482240040946e-13,2.8093620426533142e-11
6390,-1.3292202271854465e-13,2.7960698403814597e-11
6400,-1.000753566439372e-13,2.786062304717066e-11
6410,2.5736864309476932e-14,2.7886359911480135e-11
6420,1.984739966121511e-13,2.8084833908092286e-11
6430,2.5495388564552414e-13,2.833978779373781e-11
6440,5.011044438298456e-13,2.8840892237567654e-11
6450,-2.9044575479157437e-13,2.855044648277608e-11
6460,-9.35163320270591e-13,2.7615283162505488e-11
6470,-7.423456496200479e-13,2.687293751288544e-11
6480,1.1955476608865634e-12,2.8068485173772004e-11
6490,1.3455351321758305e-12,2.941402030594783e-11
6500,2.3504140601642938e-12,3.1764434366112126e-11
6510,2.3478607778864327e-12,3.411229514399856e-11
6520,2.8869310081797235e-13,3.440098824481653e-11
6530,-2.3043146155731155e-12,3.2096673629243416e-11
6540,-2.3676447403352945e-12,2.9729028888908124e-11
6550,-1.5214091771147028e-12,2.8207619711793422e-11
6560,-1.323765315931078e-12,2.6883854395862343e-11
6570,-7.873335611019161e-13,2.6096520834760427e-11
6580,-2.6681084267267766e-13,2.582970999208775e-11
6590,-1.966709293342999e-12,2.386300069874475e-11
6600,-7.724281445043945e-13,2.3090572554240354e-11
6610,-2.1480931117581157e-12,2.094247944248224e-11
6620,-2.287638952994163e-12,1.8654840489488076e-11
6630,-2.261923503013205e-12,1.639291698647487e-11
6640,-2.1049587707546656e-12,1.4287958215720206e-11
6650,-5.383476391663447e-13,1.3749610576553862e-11
6660,-5.632095862514025e-13,1.318640099030246e-11
6670,-2.065984326970461e-12,1.1120416663331999e-11
6680,-2.3144709182316702e-12,8.805945745100329e-12
6690,-2.0884591288458426e-12,6.7174866162544855e-12
6700,-1.7957207292679797e-12,4.921765886986506e-12
6710,-1.7329107488745644e-12,3.188855138111942e-12
6720,4.0233620552296566e-13,3.5911913436349075e-12
6730,5.523166617978234e-13,4.143508005432731e-12
6740,-8.094021396855121e-13,3.334105865747219e-12
6750,-1.0472943225811932e-12,2.2868115431660257e-12
6760,-5.970628706079815e-13,1.6897486725580443e-12
6770,7.289130618855125e-14,1.7626399787465955e-12
6780,2.3800089690247297e-13,2.0006408756490685e-12
6790,3.4424995853154714e-13,2.3448908341806157e-12
6800,9.167758213738977e-14,2.4365684163180055e-12
6810,1.5049630217447577e-13,2.5870647184924812e-12
6820,-3.7595010177349254e-13,2.2111146167189888e-12
6830,1.1934545291417564e-13,2.3304600696331643e-12
6840,-3.8036861498540817e-13,1.950091454647756e-12
6850,3.9759221090311934e-16,1.950489046858659e-12
6860,-2.7077821851015995e-13,1.6797108283484992e-12
6870,8.37514500035235e-14,1.7634622783520228e-12
6880,-2.1927232530035326e-13,1.5441899530516695e-12
6890,-3.8044724724389957e-13,1.16374270580777e-12
6900,1.3652919302485828e-12,2.529034636056353e-12
6910,1.3272396397103606e-12,3.856274275766714e-12
6920,-1.3102268353966444e-12,2.5460474403700693e-12
6930,-5.27280315597729e-13,2.01876712477234e-12
6940,4.184943700901712e-13,2.4372614948625114e-12
6950,-2.971206683689814e-13,2.1401408264935302e-12
6960,-3.7740989560384327e-13,1.762730930889687e-12
6970,-1.6435097747597299e-12,1.1922115612995706e-13
6980,-1.4506742936425867e-12,-1.3314531375126296e-12
6990,-1.6585931187507097e-12,-2.9900462562633393e-12
7000,1.363354198631788e-12,-1.6266920576315513e-12
7010,1.3513435866602487e-12,-2.753484709713026e-13
7020,9.578277492684754e-13,6.824792782971727e-13
7030,1.8157462748631e-13,8.640539057834827e-13
7040,-4.106286440967085e-13,4.5342526168677423e-13
7050,-8.266636177022034e-13,-3.7323835601542916e-13
7060,1.2023509247863884e-14,-3.612148467675653e-13
7070,-5.535088731230495e-13,-9.14723719890615e-13
7080,-3.072655833341168e-14,-9.454502782240266e-13
7090,-3.772363194208056e-13,-1.3226865976448322e-12
7100,-4.947157178824124e-13,-1.8174023155272446e-12
7110,-1.9879885211749867e-13,-2.0162011676447432e-12
7120,2.465209182521532e-13,-1.76968024939259e-12
7130,-3.0041829103624636e-13,-2.0700985404288363e-12
7140,-3.829774177277096e-13,-2.453075958156546e-12
7150,8.202547136413064e-13,-1.6328212445152396e-12
7160,4.4196011076423917e-13,-1.1908611337510005e-12
7170,5.480315301491144e-13,-6.428296036018861e-13
7180,-2.8068404244647774e-13,-9.235136460483638e-13
7190,9.452955099443353e-13,2.1781863895971488e-14
7200,8.276375396326993e-13,8.494194035286708e-13
7210,1.6472863410907551e-12,2.496705744619426e-12
7220,1.3758381757481379e-12,3.872543920367564e-12
7230,-3.5414024796740766e-14,3.837129895570823e-12
7240,9.647199689194587e-13,4.801849864490282e-12
7250,9.226906192726268e-13,5.7245404837629095e-12
7260,-1.0082172583455092e-12,4.7163232254174e-12
7270,7.86897888194525e-14,4.795013014236853e-12
7280,-7.400834624291652e-13,4.0549295518076874e-12
7290,3.663819603563979e-13,4.4213115121640854e-12
7300,-2.2441518447435166e-13,4.1968963276897336e-12
7310,4.5192288122541e-13,4.648819208915143e-12
7320,-3.0838997879561497e-13,4.3404292301195285e-12
7330,-2.0615455983519895e-13,4.13427467028433e-12
7340,9.17255251130021e-13,5.051529921414351e-12
7350,4.0125837359148607e-13,5.452788295005837e-12
7360,-1.0782170695731489e-14,5.4420061243101055e-12
7370,-1.3188482331935503e-12,4.123157891116555e-12
7380,-6.821718537744569e-13,3.440986037342098e-12
7390,-3.6871864248468356e-13,3.072267394857415e-12
7400,-9.286319592213761e-13,2.1436354356360387e-12
7410,4.114974509863669e-14,2.1847851807346752e-12
7420,7.498730908151792e-14,2.2597724898161934e-12
7430,2.6470944637028924e-13,2.5244819361864825e-12
7440,-4.0466704259047246e-13,2.11981489359601e-12
7450,-6.257793616383187e-13,1.4940355319576914e-12
7460,-2.5832424238171026e-13,1.2357112895759811e-12
7470,4.4331244610144734e-13,1.6790237356774285e-12
7480,-6.23376410419206e-15,1.6727899715732365e-12
7490,4.416141290624291e-14,1.7169513844794794e-12
7500,-1.0230771173262766e-12,6.938742671532027e-13
7510,-4.83740406529385e-13,2.101338606238177e-13
7520,-5.6659825229609864e-14,1.5347403539420784e-13
7530,-9.543325796415319e-13,-8.00858544247324e-13
7540,-3.5185733271446895e-13,-1.152715876961793e-12
7550,2.0407829314584796e-13,-9.486375838159449e-13
7560,-3.839666769491955e-13,-1.3326042607651404e-12
7570,-1.2153799489409248e-13,-1.4541422556592329e-12
7580,-1.7904871043427328e-13,-1.6331909660935062e-12
7590,2.201004182645638e-13,-1.4130905478289424e-12
7600,4.3556546682296704e-13,-9.775250810059754e-13
7610,1.9916071030760064e-13,-7.783643706983748e-13
7620,-2.3488778040903717e-13,-1.0132521511074119e-12
7630,2.997458643414824e-15,-1.010254692463997e-12
7640,3.644249983457523e-13,-6.458296941182447e-13
7650,7.302081409758234e-14,-5.728088800206624e-13
7660,5.6523005632098244e-15,-5.671565794574526e-13
7670,-8.14107279870021e-14,-6.485673074444547e-13
7680,3.336015671888962e-14,-6.152071507255651e-13
7690,-3.972357868413107e-13,-1.0124429375668758e-12
7700,6.283318511570698e-13,-3.8411108640980593e-13
7710,-5.579124468798788e-13,-9.420235332896847e-13
7720,-8.875985902430061e-13,-1.8296221235326907e-12
7730,-1.2098802832223038e-12,-3.0395024067549947e-12
7740,-1.8125028528061042e-13,-3.220752692035605e-12
7750,1.0272029271733569e-12,-2.193549764862248e-12
7760,-2.8665227956284675e-13,-2.480202044425095e-12
7770,-7.735767564960446e-13,-3.2537788009211395e-12
7780,-1.4279585957883365e-12,-4.681737396709476e-12
7790,-9.555535582825345e-14,-4.77729275253773e-12
7800,-3.288606896918586e-13,-5.106153442229589e-12
7810,-8.0657161471178e-13,-5.9127250569413685e-12
7820,-2.1866706148491675e-12,-8.099395671790537e-12
7830,-1.7996335693901064e-12,-9.899029241180644e-12
7840,-1.902857114044533e-12,-1.1801886355225176e-11
7850,-8.039995439561237e-13,-1.26058858991813e-11
7860,-1.0364203468659746e-12,-1.3642306246047275e-11
7870,4.0276900405974463e-13,-1.323953724198753e-11
7880,-1.7229391254233967e-12,-1.4962476367410926e-11
7890,-1.821524642715414e-12,-1.678400101012634e-11
7900,-1.8618239025597533e-12,-1.8645824912686093e-11
7910,-2.410699876826198e-12,-2.105652478951229e-11
7920,2.0349713061662156e-12,-1.9021553483346073e-11
7930,1.54492345976091e-12,-1.7476630023585162e-11
7940,2.4829665395094773e-12,-1.4993663484075684e-11
7950,1.542151511847869e-12,-1.3451511972227815e-11
7960,8.212200525968102e-13,-1.2630291919631004e-11
7970,-2.586043850708048e-12,-1.5216335770339053e-11
7980,1.5163165974866903e-12,-1.3700019172852362e-11
7990,1.864072247180059e-12,-1.1835946925672302e-11
8000,2.960755781089743e-12,-8.875191144582559e-12
8010,2.4647716883735657e-12,-6.410419456208993e-12
8020,1.4157277798523348e-12,-4.994691676356659e-12
8030,7.121490322350127e-13,-4.282542644121646e-12
8040,2.236320462624012e-12,-2.0462221814976344e-12
8050,2.472399532204455e-12,4.261773507068208e-13
8060,1.3322893471447309e-12,1.7584666978515516e-12
8070,1.9976433580988958e-12,3.756110055950448e-12
8080,-1.4146622032661812e-12,2.3414478526842664e-12
8090,-1.6893772565549312e-12,6.520705961293352e-13
8100,-1.7732268002693318e-12,-1.1211562041399966e-12
8110,5.698546361992719e-13,-5.513015679407247e-13
8120,-7.199341179554414e-13,-1.2712356858961661e-12
8130,1.4995247723245875e-12,2.2828908642842135e-13
8140,-1.9437824331068016e-12,-1.7154933466783802e-12
8150,-5.639567190732318e-13,-2.279450065751612e-12
8160,-2.6449323107369076e-12,-4.9243823764885194e-12
8170,-2.20577921360995e-12,-7.130161590098469e-12
8180,-2.2849125330615145e-12,-9.415074123159983e-12
8190,-6.012727056553214e-13,-1.0016346828815304e-11
8200,-1.5600022727841178e-12,-1.1576349101599423e-11
8210,-1.1541455313272058e-12,-1.2730494632926629e-11
8220,-9.44478670961697e-13,-1.3674973303888325e-11
8230,-5.626217335133635e-13,-1.4237595037401689e-11
8240,-4.559037063777283e-13,-1.4693498743779416e-11
8250,-1.5279976084587645e-13,-1.4846298504625292e-11
8260,-3.8166065408463956e-13,-1.5227959158709932e-11
8270,2.5462288768975316e-14,-1.5202496869940958e-11
8280,1.2566030463012193e-13,-1.5076836565310834e-11
8290,1.2719511569465874e-12,-1.3804885408364246e-11
8300,7.250945306629147e-13,-1.307979087770133e-11
8310,9.705237678879808e-13,-1.210926710981335e-11
8320,-2.1752099427366332e-13,-1.2326788104087014e-11
8330,-1.4458800963157508e-13,-1.247137611371859e-11
8340,6.130661625366598e-14,-1.2410069497464924e-11
8350,-1.4046490123783983e-13,-1.2550534398702764e-11
8360,-1.0234817911784754e-12,-1.357401618988124e-11
8370,1.1972580100986813e-12,-1.2376758179782558e-11
8380,1.2683508951237736e-12,-1.1108407284658784e-11
8390,5.151971825575831e-13,-1.0593210102101201e-11
8400,-4.834825106606541e-13,-1.1076692612761855e-11
8410,3.925707366530196e-13,-1.0684121876108835e-11
8420,4.735746429861461e-13,-1.0210547233122689e-11
8430,2.870499087617913e-13,-9.923497324360898e-12
8440,8.134736180557493e-13,-9.110023706305149e-12
8450,2.1189157602663246e-13,-8.898132130278517e-12
8460,8.358341322698677e-13,-8.06229799800865e-12
8470,8.976103556537759e-13,-7.164687642354873e-12
8480,8.43631333160163e-13,-6.32105630919471e-12
8490,-2.5864586531528543e-13,-6.579702174509996e-12
8500,-1.48489943379863e-13,-6.728192117889859e-12
8510,-2.2385683910080775e-14,-6.75057780179994e-12
8520,8.680978062990109e-14,-6.663768021170039e-12
8530,-3.584310769832232e-14,-6.699611128868361e-12
8540,2.558576052977985e-14,-6.674025368338581e-12
8550,3.550090426878704e-14,-6.638524464069794e-12
8560,-3.2461919846644625e-13,-6.96314366253624e-12
8570,-4.4138226837624344e-13,-7.404525930912484e-12
8580,-4.675491289939978e-15,-7.409201422202424e-12
8590,3.9883454473632627e-13,-7.010366877466098e-12
8600,7.206227224062931e-13,-6.289744155059805e-12
8610,5.261059952578703e-13,-5.763638159801935e-12
8620,6.046675898504641e-13,-5.1589705699514705e-12
8630,1.288300722168846e-13,-5.030140497734586e-12
8640,4.3385833887500105e-13,-4.596282158859585e-12
8650,-5.699147824230367e-13,-5.166196941282622e-12
8660,1.1775655452932038e-12,-3.988631395989418e-12
8670,8.604829219434362e-13,-3.1281484740459817e-12
8680,1.0481244914538782e-12,-2.0800239825921037e-12
8690,8.130417425663413e-13,-1.2669822400257625e-12
8700,7.701457483941088e-13,-4.968364916316537e-13
8710,4.453392594970377e-14,-4.523025656819499e-13
8720,1.1396785119156813e-12,6.873759462337314e-13
8730,1.3033856680860612e-12,1.9907616143197925e-12
8740,-1.2799389604000822e-12,7.108226539197104e-13
8750,-1.983961816449692e-12,-1.2731391625299815e-12
8760,1.0283911660320108e-12,-2.4474799649797073e-13
8770,1.3925120497948409e-12,1.1477640532968702e-12
8780,1.511479323855583e-12,2.659243377152453e-12
8790,1.0914134666561077e-12,3.750656843808561e-12
8800,-4.613574818721945e-13,3.2892993619363662e-12
8810,-1.8607309847757587e-12,1.4285683771606076e-12
8820,-1.4845431071692013e-12,-5.597473000859367e-14
8830,-1.0842703655834403e-12,-1.140245095592034e-12
8840,-2.6237909522044573e-13,-1.4026241908124798e-12
8850,-4.3735083641235123e-13,-1.839975027224831e-12
8860,-9.303308340048435e-13,-2.7703058612296745e-12
8870,-1.2753854120818215e-12,-4.045691273311496e-12
